"id","bug.id","treatment","temp.avg","temp.var","hs.temp","hs.num","date.died","date.hatch","date.ovp","time.ovp","num.ovp","suc.ovp","date.3","mass.3","date.in.hs","time.in.hs","time.hs","time.ths1.ovp","date.out.hs","time.out.hs","date.4","mass.4","date.5","mass.5","date.em","instar.em","bled.em","mass.48em","num.em","num.coc","num.fail.spin","date.ecl","num.ecl","num.unem","load","date.end","mass.end","mongo.age","mongo.mass","instar.end","diss.wasp","diss.wasp.stage","mel","wand","pup","mass.wand","date.wand","gen.notes","diss.notes","date.died.j","date.hatch.j","date.ovp.j","date.3.j","date.in.hs.j","date.out.hs.j","date.4.j","date.5.j","date.em.j","date.ecl.j","date.end.j","date.wand.j","died","time.ovp.dec","time.in.hs.dec","time.hs.dec","time.ths1.ovp.dec","time.out.hs.dec","hr.hs","day.hs","tt3","inst3","tt4","inst4","tt5","ttem","ttend","ttem.w","ttecl","dt.coc","mass.end.all","class","ttend.all","ttwand"
434,"25.10_para_42.2_434","para",25,10,42,2,NA,"3/8/18","3/12/18",10:47:00,2,NA,"3/12/18",43.82,"3/12/18",11:24:00,13:00:00,"2:13","3/13/18",18:00:00,"3/16/18",299.41,"3/21/18",656.51,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"4/4/18",1618.97,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,67,71,71,71,72,75,80,0,NA,94,NA,"0",10.7833333333333,11.4,13,2.21666666666667,18,30.6,1.275,4,4,8,5,13,NA,27,NA,NA,NA,1618.97,"mongo",27,NA
435,"25.10_para_42.2_435","para",25,10,42,2,NA,"3/8/18","3/12/18",10:48:00,2,NA,"3/12/18",46.2,"3/12/18",11:24:00,13:00:00,"2:12",NA,NA,"3/17/18",223.71,"3/23/18",616.08,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"4/6/18",953.29,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,67,71,71,71,NA,76,82,0,NA,96,NA,"0",10.8,11.4,13,2.2,NA,NA,NA,4,5,9,6,15,NA,29,NA,NA,NA,953.29,"mongo",29,NA
436,"25.10_para_42.4_436","para",25,10,42,4,NA,"3/8/18","3/12/18",11:23:00,1,NA,"3/12/18",41.75,"3/12/18",11:46:00,13:00:00,"1:37","3/15/18",20:17:00,"3/17/18",287.1,"3/23/18",1419.48,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"4/6/18",14171.83,1,1,5,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm",NA,0,67,71,71,71,74,76,82,0,NA,96,NA,"0",11.3833333333333,11.7666666666667,13,1.61666666666667,20.2833333333333,80.5166666666667,3.35486111111111,4,5,9,6,15,NA,29,NA,NA,NA,14171.83,"mongo",29,NA
437,"25.10_para_40.1_437","para",25,10,40,1,NA,"3/7/18","3/12/18",10:24:00,1,NA,"3/12/18",61.37,"3/12/18",11:24:00,13:00:00,"2:36","3/12/18",18:10:00,"3/16/18",305.3,"3/21/18",1699.19,"3/27/18",5,1,3019.29,52,44,8,"4/1/18",20,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,66,71,71,71,71,75,80,86,91,0,NA,"0",10.4,11.4,13,2.6,18.1666666666667,6.76666666666667,0.281944444444444,5,4,9,5,14,20,NA,15,20,5,3019.29,"em",20,NA
438,"25.10_para_40.2_438","para",25,10,40,2,NA,"3/7/18","3/12/18",10:26:00,2,NA,"3/12/18",78.2,"3/12/18",11:24:00,13:00:00,"2:34","3/13/18",18:00:00,"3/16/18",335.26,"3/21/18",1182.87,"3/27/18",5,0,2129.04,22,21,1,"4/3/18",19,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"listed as 2 ovp, likely just one (1st was really short). mass 4 and 5 taken in pm",NA,0,66,71,71,71,72,75,80,86,93,0,NA,"0",10.4333333333333,11.4,13,2.56666666666667,18,30.6,1.275,5,4,9,5,14,20,NA,15,22,7,2129.04,"em",20,NA
439,"25.10_para_40.3_439","para",25,10,40,3,NA,"3/7/18","3/12/18",11:14:00,2,NA,"3/12/18",48.16,"3/12/18",11:46:00,13:00:00,"1:46","3/14/18",18:20:00,"3/16/18",279.36,"3/21/18",650.35,"3/28/17",5,0,1382.88,1,1,0,"4/4/18",1,11,12,NA,NA,NA,NA,NA,1,"all",1,0,NA,NA,NA,"mass 4 taken in pm","found wasp larvae ranging from early 1sts to late 2nds. Some small but distinct mel plaques, as well as more diffuse ones. Also found another giant egg filled with teratocytes and dead wasp larvae. also found teratocytes in hemolymph",0,66,71,71,71,73,75,80,87,94,0,NA,"0",11.2333333333333,11.7666666666667,13,1.76666666666667,18.3333333333333,54.5666666666667,2.27361111111111,5,4,9,5,14,21,NA,16,23,7,1382.88,"em",21,NA
440,"25.10_para_40.4_440","para",25,10,40,4,NA,"3/7/18","3/12/18",11:51:00,1,NA,"3/12/18",43.84,"3/12/18",12:07:00,13:00:00,"1:09","3/15/18",20:17:00,"3/15/18",202.39,"3/19/18",1127.04,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"4/2/18",3064.37,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,66,71,71,71,74,74,78,0,NA,92,NA,"0",11.85,12.1166666666667,13,1.15,20.2833333333333,80.1666666666667,3.34027777777778,5,3,8,4,12,NA,26,NA,NA,NA,3064.37,"mongo",26,NA
441,"25.10_para_42.1_441","para",25,10,42,1,NA,"3/7/18","3/12/18",10:20:00,1,NA,"3/12/18",68.25,"3/12/18",11:24:00,13:00:00,"2:40","3/12/18",18:10:00,"3/15/18",233.78,"3/19/18",776.94,"3/26/18",5,0,1863.44,3,3,0,"4/1/18",3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,66,71,71,71,71,74,78,85,91,0,NA,"0",10.3333333333333,11.4,13,2.66666666666667,18.1666666666667,6.76666666666667,0.281944444444444,5,3,8,4,12,19,NA,14,20,6,1863.44,"em",19,NA
442,"25.10_para_42.2_442","para",25,10,42,2,NA,"3/7/18","3/12/18",10:51:00,1,NA,"3/12/18",41.74,"3/12/18",11:24:00,13:00:00,"2:09","3/13/18",18:00:00,"3/16/18",372.72,"3/21/18",1381.26,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"4/4/18",12879.14,1,0,5,NA,NA,NA,0,NA,NA,NA,NA,NA,0,66,71,71,71,72,75,80,0,NA,94,NA,"0",10.85,11.4,13,2.15,18,30.6,1.275,5,4,9,5,14,NA,28,NA,NA,NA,12879.14,"mongo",28,NA
443,"25.10_para_42.2_443","para",25,10,42,2,NA,"3/7/18","3/12/18",10:53:00,1,NA,"3/12/18",49.82,"3/12/18",11:24:00,13:00:00,"2:07","3/13/18",18:00:00,"3/17/18",183.74,"3/22/18",739.67,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"4/3/18",1451.75,0,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm. checked at 3pm on 4/1/18--was lying on its side, could not seem to move voluntarily--muslces twitched along whole length of body. took video. Died on 4/3/18, 2 days before 2wk cull date, pretty gross but kept for dissection.",NA,0,66,71,71,71,72,76,81,0,NA,93,NA,"0",10.8833333333333,11.4,13,2.11666666666667,18,30.6,1.275,5,5,10,5,15,NA,27,NA,NA,NA,1451.75,"mongo",27,NA
444,"25.10_para_42.4_444","para",25,10,42,4,NA,"3/7/18","3/12/18",11:28:00,1,NA,"3/12/18",78.66,"3/12/18",11:46:00,13:00:00,"1:32","3/15/18",20:17:00,"3/15/18",358.77,"3/20/18",1205.98,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"4/3/18",12890.88,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm",NA,0,66,71,71,71,74,74,79,0,NA,93,NA,"0",11.4666666666667,11.7666666666667,13,1.53333333333333,20.2833333333333,80.5166666666667,3.35486111111111,5,3,8,5,13,NA,27,NA,NA,NA,12890.88,"mongo",27,NA
446,"25.10_para_40.1_446","para",25,10,40,1,NA,"3/7/18","3/12/18",10:35:00,1,NA,"3/12/18",57.55,"3/12/18",11:24:00,13:00:00,"2:25","3/12/18",18:10:00,"3/17/18",335.53,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"4/8/18",1340.92,1,0,4,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm. frozen 22 days after molt to 4th (4/8/18)",NA,0,66,71,71,71,71,76,NA,0,NA,98,NA,"0",10.5833333333333,11.4,13,2.41666666666667,18.1666666666667,6.76666666666667,0.281944444444444,5,5,10,NA,NA,NA,32,NA,NA,NA,1340.92,"mongo",32,NA
447,"25.10_para_40.2_447","para",25,10,40,2,NA,"3/7/18","3/12/18",10:43:00,2,NA,"3/12/18",56.61,"3/12/18",11:24:00,13:00:00,"2:17","3/13/18",18:00:00,"3/17/18",346.42,NA,NA,"3/27/18",4,0,860.82,4,3,1,"4/1/18",2,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"listed as 2 ovp, likely just one (1st was really short). mass 4 taken in pm",NA,0,66,71,71,71,72,76,NA,86,91,0,NA,"0",10.7166666666667,11.4,13,2.28333333333333,18,30.6,1.275,5,5,10,NA,NA,20,NA,15,20,5,860.82,"em",20,NA
448,"25.10_para_40.3_448","para",25,10,40,3,NA,"3/7/18","3/12/18",11:20:00,1,NA,"3/12/18",57.15,"3/12/18",11:46:00,13:00:00,"1:40","3/14/18",18:20:00,"3/17/18",428.41,"3/22/18",2031.62,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"4/5/18",15326.23,1,1,5,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm. removed cuticle over all prolegs after molt to 5th",NA,0,66,71,71,71,73,76,81,0,NA,95,NA,"0",11.3333333333333,11.7666666666667,13,1.66666666666667,18.3333333333333,54.5666666666667,2.27361111111111,5,5,10,5,15,NA,29,NA,NA,NA,15326.23,"mongo",29,NA
449,"25.10_para_40.4_449","para",25,10,40,4,NA,"3/7/18","3/12/18",12:05:00,2,NA,"3/12/18",55.77,"3/12/18",12:07:00,13:00:00,"0:55","3/15/18",20:17:00,"3/15/18",279.13,"3/22/18",968.43,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"4/5/18",14030.24,1,1,5,NA,NA,NA,0,NA,NA,NA,"listed as 2 ovp, likely just one (1st was really short). mass 4 and 5 taken in pm",NA,0,66,71,71,71,74,74,81,0,NA,95,NA,"0",12.0833333333333,12.1166666666667,13,0.916666666666667,20.2833333333333,80.1666666666667,3.34027777777778,5,3,8,7,15,NA,29,NA,NA,NA,14030.24,"mongo",29,NA
450,"25.10_para_42.4_450","para",25,10,42,4,NA,"3/7/18","3/12/18",11:32:00,2,NA,"3/12/18",66.65,"3/12/18",11:46:00,13:00:00,"1:28","3/15/18",20:17:00,"3/16/18",408.59,"3/21/18",1729.43,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"4/4/18",14400.72,1,1,5,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm",NA,0,66,71,71,71,74,75,80,0,NA,94,NA,"0",11.5333333333333,11.7666666666667,13,1.46666666666667,20.2833333333333,80.5166666666667,3.35486111111111,5,4,9,5,14,NA,28,NA,NA,NA,14400.72,"mongo",28,NA
453,"25.10_para_42.4_453","para",25,10,42,4,NA,"3/8/18","3/12/18",11:26:00,2,NA,"3/12/18",56.24,"3/12/18",11:46:00,13:00:00,"1:34","3/15/18",20:17:00,"3/17/18",313.98,"3/22/18",1499.43,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"4/5/18",15566.31,1,1,5,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm",NA,0,67,71,71,71,74,76,81,0,NA,95,NA,"0",11.4333333333333,11.7666666666667,13,1.56666666666667,20.2833333333333,80.5166666666667,3.35486111111111,4,5,9,5,14,NA,28,NA,NA,NA,15566.31,"mongo",28,NA
454,"25.10_para_40.1_454","para",25,10,40,1,NA,"3/7/18","3/12/18",10:31:00,1,NA,"3/12/18",51.13,"3/12/18",11:24:00,13:00:00,"2:29","3/12/18",18:10:00,"3/16/18",257.1,"3/19/18",1091.63,"3/26/18",5,0,3824.9,98,47,51,"3/31/18",35,16,114,NA,NA,NA,NA,NA,1,"2",0.5,0,NA,NA,NA,"mass 4 and 5 taken in pm. dish very wet when wasps emerged--I think from diet, rather than hemolymph","wasp larvae mostly large 2nds ready to emerge--1 small 2nd. A few possible mel plaques. Did not notice abundant teratocytes, but maybe saw a few",0,66,71,71,71,71,75,78,85,90,0,NA,"0",10.5166666666667,11.4,13,2.48333333333333,18.1666666666667,6.76666666666667,0.281944444444444,5,4,9,3,12,19,NA,14,19,5,3824.9,"em",19,NA
455,"25.10_para_40.4_455","para",25,10,40,4,NA,"3/7/18","3/12/18",11:44:00,1,NA,"3/12/18",47.73,"3/12/18",12:07:00,13:00:00,"1:16","3/15/18",20:17:00,"3/14/17",190.98,"3/17/18",1249.02,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,11149.48,"3/23/18","mass 5 taken in pm. wandered 3/23/18, mass=11149.48. frozen for dissection.",NA,0,66,71,71,71,74,73,76,0,NA,0,82,"0",11.7333333333333,12.1166666666667,13,1.26666666666667,20.2833333333333,80.1666666666667,3.34027777777778,5,2,7,3,10,NA,NA,NA,NA,NA,11149.48,"wand",16,16
457,"25.10_para_40.4_457","para",25,10,40,4,NA,"3/7/18","3/12/18",12:03:00,1,NA,"3/12/18",49.98,"3/12/18",12:07:00,13:00:00,"0:57","3/15/18",20:17:00,"3/15/18",328.78,"3/19/18",1363.63,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"4/2/18",6860.08,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm",NA,0,66,71,71,71,74,74,78,0,NA,92,NA,"0",12.05,12.1166666666667,13,0.95,20.2833333333333,80.1666666666667,3.34027777777778,5,3,8,4,12,NA,26,NA,NA,NA,6860.08,"mongo",26,NA
458,"25.10_para_42.4_458","para",25,10,42,4,NA,"3/8/18","3/12/18",11:33:00,1,NA,"3/12/18",44.31,"3/12/18",11:46:00,13:00:00,"1:27","3/15/18",20:17:00,"3/16/18",244.71,"3/23/18",1095.15,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"4/6/18",9433.73,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm",NA,0,67,71,71,71,74,75,82,0,NA,96,NA,"0",11.55,11.7666666666667,13,1.45,20.2833333333333,80.5166666666667,3.35486111111111,4,4,8,7,15,NA,29,NA,NA,NA,9433.73,"mongo",29,NA
459,"25.10_para_42.2_459","para",25,10,42,2,NA,"3/8/18","3/12/18",11:00:00,2,NA,"3/12/18",55.22,"3/12/18",11:24:00,13:00:00,"2:00","3/13/18",18:00:00,"3/17/18",313.03,"3/24/18",982.27,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"4/7/18",1373.82,1,0,5,NA,NA,NA,0,NA,NA,NA,"listed as 2 ovp, likely just one (1st was really short). mass 4 taken in pm",NA,0,67,71,71,71,72,76,83,0,NA,97,NA,"0",11,11.4,13,2,18,30.6,1.275,4,5,9,7,16,NA,30,NA,NA,NA,1373.82,"mongo",30,NA
461,"25.10_para_42.4_461","para",25,10,42,4,NA,"3/8/18","3/12/18",11:29:00,1,NA,"3/12/18",45.76,"3/12/18",11:46:00,13:00:00,"1:31","3/15/18",20:17:00,"3/17/18",246.51,"3/25/18",852.47,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,9235.73,"4/2/18","mass 4 taken in pm. wandered 4/2/18. Mass: 9235.73. Frozen for dissection",NA,0,67,71,71,71,74,76,84,0,NA,0,92,"0",11.4833333333333,11.7666666666667,13,1.51666666666667,20.2833333333333,80.5166666666667,3.35486111111111,4,5,9,8,17,NA,NA,NA,NA,NA,9235.73,"wand",25,25
462,"25.10_para_40.1_462","para",25,10,40,1,NA,"3/7/18","3/12/18",10:29:00,1,NA,"3/12/18",56.95,"3/12/18",11:24:00,13:00:00,"2:31","3/12/18",18:10:00,"3/16/18",259.79,"3/20/18",794.29,"3/27/18",5,0,1748.16,13,13,0,"4/1/18",12,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,66,71,71,71,71,75,79,86,91,0,NA,"0",10.4833333333333,11.4,13,2.51666666666667,18.1666666666667,6.76666666666667,0.281944444444444,5,4,9,4,13,20,NA,15,20,5,1748.16,"em",20,NA
463,"25.10_para_40.4_463","para",25,10,40,4,NA,"3/7/18","3/12/18",11:48:00,1,NA,"3/12/18",64.91,"3/12/18",12:07:00,13:00:00,"1:12","3/15/18",20:17:00,"3/15/18",229.7,"3/18/18",859.54,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,10943.43,"3/27/18","mass 5 taken in pm. wandered 3/27/18. Mass: 10943.43. Put in pupae box. did not pupate normally, wing section did not fully form.",NA,0,66,71,71,71,74,74,77,0,NA,0,86,"0",11.8,12.1166666666667,13,1.2,20.2833333333333,80.1666666666667,3.34027777777778,5,3,8,3,11,NA,NA,NA,NA,NA,10943.43,"wand",20,20
464,"25.10_para_40.3_464","para",25,10,40,3,NA,"3/7/18","3/12/18",11:17:00,1,NA,"3/12/18",49.67,"3/12/18",11:46:00,13:00:00,"1:43","3/14/18",18:20:00,"3/15/18",250.13,"3/19/18",1529.72,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,14891.94,"3/29/18","mass 4 and 5 taken in pm. wandered 3/29/18, mass=14891.94. frozen for dissection",NA,0,66,71,71,71,73,74,78,0,NA,0,88,"0",11.2833333333333,11.7666666666667,13,1.71666666666667,18.3333333333333,54.5666666666667,2.27361111111111,5,3,8,4,12,NA,NA,NA,NA,NA,14891.94,"wand",22,22
465,"25.10_para_40.4_465","para",25,10,40,4,NA,"3/7/18","3/12/18",11:54:00,1,NA,"3/12/18",56.92,"3/12/18",12:07:00,13:00:00,"1:06","3/15/18",20:17:00,"3/14/17",208.02,"3/18/18",1546.13,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,10474.65,"3/24/18","mass 5 taken in pm. wandered 3/24/18. Mass: 10474.65. put in pupae box",NA,0,66,71,71,71,74,73,77,0,NA,0,83,"0",11.9,12.1166666666667,13,1.1,20.2833333333333,80.1666666666667,3.34027777777778,5,2,7,4,11,NA,NA,NA,NA,NA,10474.65,"wand",17,17
466,"25.10_para_42.4_466","para",25,10,42,4,NA,"3/8/18","3/12/18",11:35:00,1,NA,"3/12/18",41.99,"3/12/18",11:46:00,13:00:00,"1:25","3/15/18",20:17:00,"3/16/18",225.56,"3/23/18",1456.37,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"4/6/18",13414.11,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm",NA,0,67,71,71,71,74,75,82,0,NA,96,NA,"0",11.5833333333333,11.7666666666667,13,1.41666666666667,20.2833333333333,80.5166666666667,3.35486111111111,4,4,8,7,15,NA,29,NA,NA,NA,13414.11,"mongo",29,NA
467,"25.10_para_42.2_467","para",25,10,42,2,NA,"3/7/18","3/12/18",11:07:00,2,NA,"3/12/18",37.73,"3/12/18",11:24:00,13:00:00,"1:53","3/13/18",18:00:00,"3/17/18",200.72,"3/22/18",669.01,"3/29/18",5,0,1044.86,1,1,0,"4/4/18",1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm. injured while weighing at 5th--bled heavily",NA,0,66,71,71,71,72,76,81,88,94,0,NA,"0",11.1166666666667,11.4,13,1.88333333333333,18,30.6,1.275,5,5,10,5,15,22,NA,17,23,6,1044.86,"em",22,NA
468,"25.10_para_40.4_468","para",25,10,40,4,NA,"3/7/18","3/12/18",12:00:00,1,NA,"3/12/18",52.03,"3/12/18",11:46:00,13:00:00,"1:00","3/15/18",20:17:00,"3/16/18",236.83,"3/22/18",696.16,"3/29/18",4,0,1016.51,4,2,2,"4/4/18",1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm. removed cuticle from 5th prolegs after molt to 5th; data for emergence not recorded so added 3/31 when counting cocoons",NA,0,66,71,71,71,74,75,81,88,94,0,NA,"0",12,11.7666666666667,13,1,20.2833333333333,80.5166666666667,3.35486111111111,5,4,9,6,15,22,NA,17,23,6,1016.51,"em",22,NA
470,"25.10_para_40.1_470","para",25,10,40,1,NA,"3/8/18","3/13/18",08:39:00,1,NA,"3/13/18",58.01,"3/13/18",08:58:00,13:00:00,"4:21","3/13/18",18:00:00,"3/17/18",348.68,"3/22/18",1187.26,"3/28/17",5,0,2074.26,24,23,1,"4/3/18",22,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,67,72,72,72,72,76,81,87,93,0,NA,"0",8.65,8.96666666666667,13,4.35,18,9.03333333333333,0.376388888888889,5,4,9,5,14,20,NA,15,21,6,2074.26,"em",20,NA
473,"25.10_para_40.2_473","para",25,10,40,2,NA,"3/8/18","3/13/18",08:35:00,1,NA,"3/13/18",53.06,"3/13/18",08:58:00,13:00:00,"4:25","3/14/18",18:20:00,"3/17/18",355.95,NA,NA,"3/30/18",4,0,816.53,1,1,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm. mass 48 taken 4/2/18. cocoon never eclosed. frozen on 4/18/19.",NA,0,67,72,72,72,73,76,NA,89,NA,0,NA,"0",8.58333333333333,8.96666666666667,13,4.41666666666667,18.3333333333333,33.3666666666667,1.39027777777778,5,4,9,NA,NA,22,NA,17,NA,NA,816.53,"em",22,NA
474,"25.10_para_40.2_474","para",25,10,40,2,NA,"3/8/18","3/13/18",08:34:00,1,NA,"3/13/18",71.84,"3/13/18",08:58:00,13:00:00,"4:26","3/14/18",18:20:00,"3/17/18",205.86,"3/22/18",782.88,"3/28/17",5,0,1269.73,10,7,3,"4/3/18",5,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,67,72,72,72,73,76,81,87,93,0,NA,"0",8.56666666666667,8.96666666666667,13,4.43333333333333,18.3333333333333,33.3666666666667,1.39027777777778,5,4,9,5,14,20,NA,15,21,6,1269.73,"em",20,NA
476,"25.10_para_42.2_476","para",25,10,42,2,NA,"3/8/18","3/13/18",08:16:00,1,NA,"3/13/18",68.03,"3/13/18",08:58:00,13:00:00,"4:44","3/14/18",18:20:00,"3/17/18",192.57,"3/21/18",1137.07,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"4/4/18",12658.92,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,67,72,72,72,73,76,80,0,NA,94,NA,"0",8.26666666666667,8.96666666666667,13,4.73333333333333,18.3333333333333,33.3666666666667,1.39027777777778,5,4,9,4,13,NA,27,NA,NA,NA,12658.92,"mongo",27,NA
477,"25.10_para_40.3_477","para",25,10,40,3,NA,"3/8/18","3/13/18",08:31:00,1,NA,"3/13/18",75.06,"3/13/18",08:58:00,13:00:00,"4:29","3/15/18",20:17:00,"3/16/18",187.78,"3/23/18",994.17,"3/28/17",5,0,2184.46,7,7,0,"4/3/18",7,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm",NA,0,67,72,72,72,74,75,82,87,93,0,NA,"0",8.51666666666667,8.96666666666667,13,4.48333333333333,20.2833333333333,59.3166666666667,2.47152777777778,5,3,8,7,15,20,NA,15,21,6,2184.46,"em",20,NA
478,"25.10_para_40.3_478","para",25,10,40,3,NA,"3/8/18","3/13/18",08:30:00,1,NA,"3/13/18",48.76,"3/13/18",08:58:00,13:00:00,"4:30","3/15/18",20:17:00,"3/15/18",177.28,"3/18/18",1346.28,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,11762.9,"3/24/18","mass 5 taken in pm. wandered 3/24/18. Mass: 11762.90. frozen for dissection",NA,0,67,72,72,72,74,74,77,0,NA,0,83,"0",8.5,8.96666666666667,13,4.5,20.2833333333333,59.3166666666667,2.47152777777778,5,2,7,3,10,NA,NA,NA,NA,NA,11762.9,"wand",16,16
480,"25.10_para_42.4_480","para",25,10,42,4,NA,"3/8/18","3/13/18",08:05:00,2,NA,"3/13/18",55.32,"3/13/18",08:58:00,13:00:00,"4:55","3/16/18",18:54:00,"3/18/18",142.62,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"4/8/18",419.02,1,0,4,NA,NA,NA,0,NA,NA,NA,"likely just one ovp.(1st was really short). mass 4 taken in pm. removed cuticle from 5th prolegs after molt to 4th--horn damaged. frozen as 4th 21 days after molt to 4th (4/8/18)",NA,0,67,72,72,72,75,77,NA,0,NA,98,NA,"0",8.08333333333333,8.96666666666667,13,4.91666666666667,18.9,81.9333333333333,3.41388888888889,5,5,10,NA,NA,NA,31,NA,NA,NA,419.02,"mongo",31,NA
481,"25.10_para_42.4_481","para",25,10,42,4,NA,"3/8/18","3/13/18",08:00:00,1,NA,"3/13/18",64.05,"3/13/18",08:58:00,13:00:00,"5:00","3/16/18",18:54:00,"3/16/18",162.26,"3/21/18",620.14,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"4/4/18",1858.48,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm",NA,0,67,72,72,72,75,75,80,0,NA,94,NA,"0",8,8.96666666666667,13,5,18.9,81.9333333333333,3.41388888888889,5,3,8,5,13,NA,27,NA,NA,NA,1858.48,"mongo",27,NA
482,"25.10_para_42.4_482","para",25,10,42,4,NA,"3/8/18","3/13/18",07:56:00,1,NA,"3/13/18",69.87,"3/13/18",08:58:00,13:00:00,"5:04","3/16/18",18:54:00,"3/17/18",177.93,"3/22/18",609.73,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"4/5/18",1026.49,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,67,72,72,72,75,76,81,0,NA,95,NA,"0",7.93333333333333,8.96666666666667,13,5.06666666666667,18.9,81.9333333333333,3.41388888888889,5,4,9,5,14,NA,28,NA,NA,NA,1026.49,"mongo",28,NA
483,"25.10_para_40.4_483","para",25,10,40,4,NA,"3/8/18","3/13/18",08:25:00,1,NA,"3/13/18",57.09,"3/13/18",08:58:00,13:00:00,"4:35","3/16/18",18:54:00,"3/17/18",310.22,"3/24/18",1116.83,"3/30/18",5,0,2196.13,5,3,2,"4/6/18",2,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm. mass 48 taken 4/2/18",NA,0,67,72,72,72,75,76,83,89,96,0,NA,"0",8.41666666666667,8.96666666666667,13,4.58333333333333,18.9,81.9333333333333,3.41388888888889,5,4,9,7,16,22,NA,17,24,7,2196.13,"em",22,NA
